Plant,Temperature,Minimum Humidity,Maximum Humidity, Minimum Soil Moisture,Maximum Soil Moisture,Minimum pH Level,Maximum pH Level,Disease/Pest,Practices,Medicines/Remedy
Rice crops,28,0.8,0.91,0.6,0.9,5.8,6.5,"Green leafhopper, Nephotettix virescens","Planting resistant varieties, adjusting planting dates, observing a fallow period, practicing crop rotation, applying neem cake, plowing and harrowing to destroy stubbles, and eliminating weed hosts.","Fenthion 100 EC (40 ml/ha) may be sprayed 15 and 30 days after transplanting, Carbofuran 3 G 3.5 kg (or) Phorate 10 G 1.0 kg (or) Quinalphos 5 G 2.0 kg"
Rice crops,29,0.8,0.91,0.6,0.9,5.8,6.5,"Green leafhopper, Nephotettix virescens","Planting resistant varieties, adjusting planting dates, observing a fallow period, practicing crop rotation, applying neem cake, plowing and harrowing to destroy stubbles, and eliminating weed hosts.","Fenthion 100 EC (40 ml/ha) may be sprayed 15 and 30 days after transplanting, Carbofuran 3 G 3.5 kg (or) Phorate 10 G 1.0 kg (or) Quinalphos 5 G 2.0 kg"
Rice crops,30,0.8,0.91,0.6,0.9,5.8,6.5,"Green leafhopper, Nephotettix virescens","Planting resistant varieties, adjusting planting dates, observing a fallow period, practicing crop rotation, applying neem cake, plowing and harrowing to destroy stubbles, and eliminating weed hosts.","Fenthion 100 EC (40 ml/ha) may be sprayed 15 and 30 days after transplanting, Carbofuran 3 G 3.5 kg (or) Phorate 10 G 1.0 kg (or) Quinalphos 5 G 2.0 kg"
Rice crops,31,0.8,0.91,0.6,0.9,5.8,6.5,"Green leafhopper, Nephotettix virescens","Planting resistant varieties, adjusting planting dates, observing a fallow period, practicing crop rotation, applying neem cake, plowing and harrowing to destroy stubbles, and eliminating weed hosts.","Fenthion 100 EC (40 ml/ha) may be sprayed 15 and 30 days after transplanting, Carbofuran 3 G 3.5 kg (or) Phorate 10 G 1.0 kg (or) Quinalphos 5 G 2.0 kg"
Rice crops,32,0.8,0.91,0.6,0.9,5.8,6.5,"Green leafhopper, Nephotettix virescens","Planting resistant varieties, adjusting planting dates, observing a fallow period, practicing crop rotation, applying neem cake, plowing and harrowing to destroy stubbles, and eliminating weed hosts.","Fenthion 100 EC (40 ml/ha) may be sprayed 15 and 30 days after transplanting, Carbofuran 3 G 3.5 kg (or) Phorate 10 G 1.0 kg (or) Quinalphos 5 G 2.0 kg"
Rice crops,20,0.85,1,0.4,0.5,5.5,7,Rice Stripe Virus Disease (RSVD),"Grow resistant varieties, apply insecticides judiciously, and practice synchronous planting.",Silafluofen
Rice crops,21,0.85,1,0.4,0.5,5.5,7,Rice Stripe Virus Disease (RSVD),"Grow resistant varieties, apply insecticides judiciously, and practice synchronous planting.",Silafluofen
Rice crops,22,0.85,1,0.4,0.5,5.5,7,Rice Stripe Virus Disease (RSVD),"Grow resistant varieties, apply insecticides judiciously, and practice synchronous planting.",Silafluofen
Rice crops,23,0.85,1,0.4,0.5,5.5,7,Rice Stripe Virus Disease (RSVD),"Grow resistant varieties, apply insecticides judiciously, and practice synchronous planting.",Silafluofen
Rice crops,24,0.85,1,0.4,0.5,5.5,7,Rice Stripe Virus Disease (RSVD),"Grow resistant varieties, apply insecticides judiciously, and practice synchronous planting.",Silafluofen
Rice crops,25,0.85,1,0.4,0.5,5.5,7,Rice Stripe Virus Disease (RSVD),"Grow resistant varieties, apply insecticides judiciously, and practice synchronous planting.",Silafluofen
Rice crops,26,0.85,1,0.4,0.5,5.5,7,Rice Stripe Virus Disease (RSVD),"Grow resistant varieties, apply insecticides judiciously, and practice synchronous planting.",Silafluofen
Rice crops,27,0.85,1,0.4,0.5,5.5,7,Rice Stripe Virus Disease (RSVD),"Grow resistant varieties, apply insecticides judiciously, and practice synchronous planting.",Silafluofen
Rice crops,28,0.85,1,0.4,0.5,5.5,7,Rice Stripe Virus Disease (RSVD),"Grow resistant varieties, apply insecticides judiciously, and practice synchronous planting.",Silafluofen
Rice crops,29,0.85,1,0.4,0.5,5.5,7,Rice Stripe Virus Disease (RSVD),"Grow resistant varieties, apply insecticides judiciously, and practice synchronous planting.",Silafluofen
Rice crops,30,0.85,1,0.4,0.5,5.5,7,Rice Stripe Virus Disease (RSVD),"Grow resistant varieties, apply insecticides judiciously, and practice synchronous planting.",Silafluofen
Rice crops,24,0.7879,0.9464,0.324,0.4,6.5,7.5,"Rice caseworm, Nymphula depunctalis","Optimize planting techniques, apply proper fertilizers, ensure field drainage, transplant older seedlings, encourage sparse planting, grow ratoons, promote biological controls (e.g., snails, beetles, spiders, dragonflies, birds, and viruses), and use targeted carbamate insecticides while avoiding pyrethroids.","Coromandel phendal, and Ekalux Insecticide "
Rice crops,25,0.7879,0.9464,0.324,0.4,6.5,7.5,"Rice caseworm, Nymphula depunctalis","Optimize planting techniques, apply proper fertilizers, ensure field drainage, transplant older seedlings, encourage sparse planting, grow ratoons, promote biological controls (e.g., snails, beetles, spiders, dragonflies, birds, and viruses), and use targeted carbamate insecticides while avoiding pyrethroids.","Coromandel phendal, and Ekalux Insecticide "
Rice crops,26,0.7879,0.9464,0.324,0.4,6.5,7.5,"Rice caseworm, Nymphula depunctalis","Optimize planting techniques, apply proper fertilizers, ensure field drainage, transplant older seedlings, encourage sparse planting, grow ratoons, promote biological controls (e.g., snails, beetles, spiders, dragonflies, birds, and viruses), and use targeted carbamate insecticides while avoiding pyrethroids.","Coromandel phendal, and Ekalux Insecticide "
Rice crops,27,0.7879,0.9464,0.324,0.4,6.5,7.5,"Rice caseworm, Nymphula depunctalis","Optimize planting techniques, apply proper fertilizers, ensure field drainage, transplant older seedlings, encourage sparse planting, grow ratoons, promote biological controls (e.g., snails, beetles, spiders, dragonflies, birds, and viruses), and use targeted carbamate insecticides while avoiding pyrethroids.","Coromandel phendal, and Ekalux Insecticide "
Rice crops,28,0.7879,0.9464,0.324,0.4,6.5,7.5,"Rice caseworm, Nymphula depunctalis","Optimize planting techniques, apply proper fertilizers, ensure field drainage, transplant older seedlings, encourage sparse planting, grow ratoons, promote biological controls (e.g., snails, beetles, spiders, dragonflies, birds, and viruses), and use targeted carbamate insecticides while avoiding pyrethroids.","Coromandel phendal, and Ekalux Insecticide "
Rice crops,29,0.7879,0.9464,0.324,0.4,6.5,7.5,"Rice caseworm, Nymphula depunctalis","Optimize planting techniques, apply proper fertilizers, ensure field drainage, transplant older seedlings, encourage sparse planting, grow ratoons, promote biological controls (e.g., snails, beetles, spiders, dragonflies, birds, and viruses), and use targeted carbamate insecticides while avoiding pyrethroids.","Coromandel phendal, and Ekalux Insecticide "
Rice crops,30,0.7879,0.9464,0.324,0.4,6.5,7.5,"Rice caseworm, Nymphula depunctalis","Optimize planting techniques, apply proper fertilizers, ensure field drainage, transplant older seedlings, encourage sparse planting, grow ratoons, promote biological controls (e.g., snails, beetles, spiders, dragonflies, birds, and viruses), and use targeted carbamate insecticides while avoiding pyrethroids.","Coromandel phendal, and Ekalux Insecticide "
Rice crops,31,0.7879,0.9464,0.324,0.4,6.5,7.5,"Rice caseworm, Nymphula depunctalis","Optimize planting techniques, apply proper fertilizers, ensure field drainage, transplant older seedlings, encourage sparse planting, grow ratoons, promote biological controls (e.g., snails, beetles, spiders, dragonflies, birds, and viruses), and use targeted carbamate insecticides while avoiding pyrethroids.","Coromandel phendal, and Ekalux Insecticide "
Rice crops,32,0.7879,0.9464,0.324,0.4,6.5,7.5,"Rice caseworm, Nymphula depunctalis","Optimize planting techniques, apply proper fertilizers, ensure field drainage, transplant older seedlings, encourage sparse planting, grow ratoons, promote biological controls (e.g., snails, beetles, spiders, dragonflies, birds, and viruses), and use targeted carbamate insecticides while avoiding pyrethroids.","Coromandel phendal, and Ekalux Insecticide "
Rice crops,33,0.7879,0.9464,0.324,0.4,6.5,7.5,"Rice caseworm, Nymphula depunctalis","Optimize planting techniques, apply proper fertilizers, ensure field drainage, transplant older seedlings, encourage sparse planting, grow ratoons, promote biological controls (e.g., snails, beetles, spiders, dragonflies, birds, and viruses), and use targeted carbamate insecticides while avoiding pyrethroids.","Coromandel phendal, and Ekalux Insecticide "
Rice crops,21,0.35,0.82,0.15,0.25,7.5,7.89,Oriental migratory locust,"Implementing crop rotation, practicing field sanitation to remove debris and weeds, and planting crops early to establish them before peak locust populations.","Chlorpyrifos, Lambda-cyhalothrin, and Bifenthrin"
Rice crops,22,0.35,0.82,0.15,0.25,7.5,7.89,Oriental migratory locust,"Implementing crop rotation, practicing field sanitation to remove debris and weeds, and planting crops early to establish them before peak locust populations.","Chlorpyrifos, Lambda-cyhalothrin, and Bifenthrin"
Rice crops,23,0.35,0.82,0.15,0.25,7.5,7.89,Oriental migratory locust,"Implementing crop rotation, practicing field sanitation to remove debris and weeds, and planting crops early to establish them before peak locust populations.","Chlorpyrifos, Lambda-cyhalothrin, and Bifenthrin"
Rice crops,24,0.35,0.82,0.15,0.25,7.5,7.89,Oriental migratory locust,"Implementing crop rotation, practicing field sanitation to remove debris and weeds, and planting crops early to establish them before peak locust populations.","Chlorpyrifos, Lambda-cyhalothrin, and Bifenthrin"
Rice crops,25,0.35,0.82,0.15,0.25,7.5,7.89,Oriental migratory locust,"Implementing crop rotation, practicing field sanitation to remove debris and weeds, and planting crops early to establish them before peak locust populations.","Chlorpyrifos, Lambda-cyhalothrin, and Bifenthrin"
Rice crops,26,0.35,0.82,0.15,0.25,7.5,7.89,Oriental migratory locust,"Implementing crop rotation, practicing field sanitation to remove debris and weeds, and planting crops early to establish them before peak locust populations.","Chlorpyrifos, Lambda-cyhalothrin, and Bifenthrin"
Rice crops,27,0.35,0.82,0.15,0.25,7.5,7.89,Oriental migratory locust,"Implementing crop rotation, practicing field sanitation to remove debris and weeds, and planting crops early to establish them before peak locust populations.","Chlorpyrifos, Lambda-cyhalothrin, and Bifenthrin"
Rice crops,28,0.35,0.82,0.15,0.25,7.5,7.89,Oriental migratory locust,"Implementing crop rotation, practicing field sanitation to remove debris and weeds, and planting crops early to establish them before peak locust populations.","Chlorpyrifos, Lambda-cyhalothrin, and Bifenthrin"
Rice crops,29,0.35,0.82,0.15,0.25,7.5,7.89,Oriental migratory locust,"Implementing crop rotation, practicing field sanitation to remove debris and weeds, and planting crops early to establish them before peak locust populations.","Chlorpyrifos, Lambda-cyhalothrin, and Bifenthrin"
Rice crops,30,0.35,0.82,0.15,0.25,7.5,7.89,Oriental migratory locust,"Implementing crop rotation, practicing field sanitation to remove debris and weeds, and planting crops early to establish them before peak locust populations.","Chlorpyrifos, Lambda-cyhalothrin, and Bifenthrin"
Rice crops,31,0.35,0.82,0.15,0.25,7.5,7.89,Oriental migratory locust,"Implementing crop rotation, practicing field sanitation to remove debris and weeds, and planting crops early to establish them before peak locust populations.","Chlorpyrifos, Lambda-cyhalothrin, and Bifenthrin"
Rice crops,32,0.35,0.82,0.15,0.25,7.5,7.89,Oriental migratory locust,"Implementing crop rotation, practicing field sanitation to remove debris and weeds, and planting crops early to establish them before peak locust populations.","Chlorpyrifos, Lambda-cyhalothrin, and Bifenthrin"
Rice crops,26,0.82,0.88,0.1005,0.2625,5.5,7,"Rice gallmidge, Orseolia oryzae","Use resistant varieties, plow the ratoon and remove off-season plant hosts, and promote biological control agents like platygasterid, eupelmid, pteromalid wasps, and phytoseiid mites.","Chlorpyrifos, and Carbaryl (Sevin)"
Rice crops,27,0.82,0.88,0.1005,0.2625,5.5,7,"Rice gallmidge, Orseolia oryzae","Use resistant varieties, plow the ratoon and remove off-season plant hosts, and promote biological control agents like platygasterid, eupelmid, pteromalid wasps, and phytoseiid mites.","Chlorpyrifos, and Carbaryl (Sevin)"
Rice crops,28,0.82,0.88,0.1005,0.2625,5.5,7,"Rice gallmidge, Orseolia oryzae","Use resistant varieties, plow the ratoon and remove off-season plant hosts, and promote biological control agents like platygasterid, eupelmid, pteromalid wasps, and phytoseiid mites.","Chlorpyrifos, and Carbaryl (Sevin)"
Rice crops,29,0.82,0.88,0.1005,0.2625,5.5,7,"Rice gallmidge, Orseolia oryzae","Use resistant varieties, plow the ratoon and remove off-season plant hosts, and promote biological control agents like platygasterid, eupelmid, pteromalid wasps, and phytoseiid mites.","Chlorpyrifos, and Carbaryl (Sevin)"
Rice crops,30,0.82,0.88,0.1005,0.2625,5.5,7,"Rice gallmidge, Orseolia oryzae","Use resistant varieties, plow the ratoon and remove off-season plant hosts, and promote biological control agents like platygasterid, eupelmid, pteromalid wasps, and phytoseiid mites.","Chlorpyrifos, and Carbaryl (Sevin)"
Rice crops,23,0.83,1,0.4,0.6,5.5,6.8,"Yellow stem borer, Scirpophaga incertulas","Early planting, moderate nitrogen use, clipping leaf tips before transplanting, and removing rice ratoons and volunteers during the off-season help control paddy hispa infestations.","100ml/acre of emamectin benzoate 5% SG, 300ml/acre of chlorpyriphos 50% + cypermethrin 5% EC, 100ml/acre of a general larvicide, or 400ml/acre of fipronil 5% SC"
Rice crops,24,0.83,1,0.4,0.6,5.5,6.8,"Yellow stem borer, Scirpophaga incertulas","Early planting, moderate nitrogen use, clipping leaf tips before transplanting, and removing rice ratoons and volunteers during the off-season help control paddy hispa infestations.","100ml/acre of emamectin benzoate 5% SG, 300ml/acre of chlorpyriphos 50% + cypermethrin 5% EC, 100ml/acre of a general larvicide, or 400ml/acre of fipronil 5% SC"
Rice crops,25,0.83,1,0.4,0.6,5.5,6.8,"Yellow stem borer, Scirpophaga incertulas","Early planting, moderate nitrogen use, clipping leaf tips before transplanting, and removing rice ratoons and volunteers during the off-season help control paddy hispa infestations.","100ml/acre of emamectin benzoate 5% SG, 300ml/acre of chlorpyriphos 50% + cypermethrin 5% EC, 100ml/acre of a general larvicide, or 400ml/acre of fipronil 5% SC"
Rice crops,26,0.83,1,0.4,0.6,5.5,6.8,"Yellow stem borer, Scirpophaga incertulas","Early planting, moderate nitrogen use, clipping leaf tips before transplanting, and removing rice ratoons and volunteers during the off-season help control paddy hispa infestations.","100ml/acre of emamectin benzoate 5% SG, 300ml/acre of chlorpyriphos 50% + cypermethrin 5% EC, 100ml/acre of a general larvicide, or 400ml/acre of fipronil 5% SC"
Rice crops,27,0.83,1,0.4,0.6,5.5,6.8,"Yellow stem borer, Scirpophaga incertulas","Early planting, moderate nitrogen use, clipping leaf tips before transplanting, and removing rice ratoons and volunteers during the off-season help control paddy hispa infestations.","100ml/acre of emamectin benzoate 5% SG, 300ml/acre of chlorpyriphos 50% + cypermethrin 5% EC, 100ml/acre of a general larvicide, or 400ml/acre of fipronil 5% SC"
Rice crops,28,0.83,1,0.4,0.6,5.5,6.8,"Yellow stem borer, Scirpophaga incertulas","Early planting, moderate nitrogen use, clipping leaf tips before transplanting, and removing rice ratoons and volunteers during the off-season help control paddy hispa infestations.","100ml/acre of emamectin benzoate 5% SG, 300ml/acre of chlorpyriphos 50% + cypermethrin 5% EC, 100ml/acre of a general larvicide, or 400ml/acre of fipronil 5% SC"
Rice crops,29,0.83,1,0.4,0.6,5.5,6.8,"Yellow stem borer, Scirpophaga incertulas","Early planting, moderate nitrogen use, clipping leaf tips before transplanting, and removing rice ratoons and volunteers during the off-season help control paddy hispa infestations.","100ml/acre of emamectin benzoate 5% SG, 300ml/acre of chlorpyriphos 50% + cypermethrin 5% EC, 100ml/acre of a general larvicide, or 400ml/acre of fipronil 5% SC"
Rice crops,30,0.83,1,0.4,0.6,5.5,6.8,"Yellow stem borer, Scirpophaga incertulas","Early planting, moderate nitrogen use, clipping leaf tips before transplanting, and removing rice ratoons and volunteers during the off-season help control paddy hispa infestations.","100ml/acre of emamectin benzoate 5% SG, 300ml/acre of chlorpyriphos 50% + cypermethrin 5% EC, 100ml/acre of a general larvicide, or 400ml/acre of fipronil 5% SC"
Rice crops,31,0.83,1,0.4,0.6,5.5,6.8,"Yellow stem borer, Scirpophaga incertulas","Early planting, moderate nitrogen use, clipping leaf tips before transplanting, and removing rice ratoons and volunteers during the off-season help control paddy hispa infestations.","100ml/acre of emamectin benzoate 5% SG, 300ml/acre of chlorpyriphos 50% + cypermethrin 5% EC, 100ml/acre of a general larvicide, or 400ml/acre of fipronil 5% SC"
Rice crops,32,0.83,1,0.4,0.6,5.5,6.8,"Yellow stem borer, Scirpophaga incertulas","Early planting, moderate nitrogen use, clipping leaf tips before transplanting, and removing rice ratoons and volunteers during the off-season help control paddy hispa infestations.","100ml/acre of emamectin benzoate 5% SG, 300ml/acre of chlorpyriphos 50% + cypermethrin 5% EC, 100ml/acre of a general larvicide, or 400ml/acre of fipronil 5% SC"
Rice crops,35,0.6,0.82,0.32,0.5,5,7.5,"White stem borer, Scirpophaga innotata","Maintain shade and soil moisture, plant shade trees early, remove borer-infested plants, clean and paste stems with neem or lime solutions, and use pheromone traps to control coffee white stem borers.","100ml/acre of emamectin benzoate 5% SG, 300ml/acre of chlorpyriphos 50% + cypermethrin 5% EC, 100ml/acre of a general larvicide, or 400ml/acre of fipronil 5% SC"
Rice crops,36,0.6,0.82,0.32,0.5,5,7.5,"White stem borer, Scirpophaga innotata","Maintain shade and soil moisture, plant shade trees early, remove borer-infested plants, clean and paste stems with neem or lime solutions, and use pheromone traps to control coffee white stem borers.","Diazinon, Bifenthrin, Chlorpyrifos, Fipronil"
Rice crops,37,0.6,0.82,0.32,0.5,5,7.5,"White stem borer, Scirpophaga innotata","Maintain shade and soil moisture, plant shade trees early, remove borer-infested plants, clean and paste stems with neem or lime solutions, and use pheromone traps to control coffee white stem borers.","Diazinon, Bifenthrin, Chlorpyrifos, Fipronil"
Rice crops,38,0.6,0.82,0.32,0.5,5,7.5,"White stem borer, Scirpophaga innotata","Maintain shade and soil moisture, plant shade trees early, remove borer-infested plants, clean and paste stems with neem or lime solutions, and use pheromone traps to control coffee white stem borers.","Diazinon, Bifenthrin, Chlorpyrifos, Fipronil"
Rice crops,39,0.6,0.82,0.32,0.5,5,7.5,"White stem borer, Scirpophaga innotata","Maintain shade and soil moisture, plant shade trees early, remove borer-infested plants, clean and paste stems with neem or lime solutions, and use pheromone traps to control coffee white stem borers.","Diazinon, Bifenthrin, Chlorpyrifos, Fipronil"
Rice crops,21,0.8,1,0.5,0.75,6,7.5,"Striped stem borer, Chilo suppressalis","Use resistant varieties, handpick and destroy egg masses at seedbed and transplanting, ensure proper timing of planting and synchronous planting, and encourage biological control agents.","abamectin, or tebufenozide"
Rice crops,22,0.8,1,0.5,0.75,6,7.5,"Striped stem borer, Chilo suppressalis","Use resistant varieties, handpick and destroy egg masses at seedbed and transplanting, ensure proper timing of planting and synchronous planting, and encourage biological control agents.","abamectin, or tebufenozide"
Rice crops,23,0.8,1,0.5,0.75,6,7.5,"Striped stem borer, Chilo suppressalis","Use resistant varieties, handpick and destroy egg masses at seedbed and transplanting, ensure proper timing of planting and synchronous planting, and encourage biological control agents.","abamectin, or tebufenozide"
Rice crops,24,0.8,1,0.5,0.75,6,7.5,"Striped stem borer, Chilo suppressalis","Use resistant varieties, handpick and destroy egg masses at seedbed and transplanting, ensure proper timing of planting and synchronous planting, and encourage biological control agents.","abamectin, or tebufenozide"
Rice crops,25,0.8,1,0.5,0.75,6,7.5,"Striped stem borer, Chilo suppressalis","Use resistant varieties, handpick and destroy egg masses at seedbed and transplanting, ensure proper timing of planting and synchronous planting, and encourage biological control agents.","abamectin, or tebufenozide"
Rice crops,26,0.8,1,0.5,0.75,6,7.5,"Striped stem borer, Chilo suppressalis","Use resistant varieties, handpick and destroy egg masses at seedbed and transplanting, ensure proper timing of planting and synchronous planting, and encourage biological control agents.","abamectin, or tebufenozide"
Rice crops,27,0.8,1,0.5,0.75,6,7.5,"Striped stem borer, Chilo suppressalis","Use resistant varieties, handpick and destroy egg masses at seedbed and transplanting, ensure proper timing of planting and synchronous planting, and encourage biological control agents.","abamectin, or tebufenozide"
Rice crops,28,0.8,1,0.5,0.75,6,7.5,"Striped stem borer, Chilo suppressalis","Use resistant varieties, handpick and destroy egg masses at seedbed and transplanting, ensure proper timing of planting and synchronous planting, and encourage biological control agents.","abamectin, or tebufenozide"
Rice crops,29,0.8,1,0.5,0.75,6,7.5,"Striped stem borer, Chilo suppressalis","Use resistant varieties, handpick and destroy egg masses at seedbed and transplanting, ensure proper timing of planting and synchronous planting, and encourage biological control agents.","abamectin, or tebufenozide"
Rice crops,30,0.8,1,0.5,0.75,6,7.5,"Striped stem borer, Chilo suppressalis","Use resistant varieties, handpick and destroy egg masses at seedbed and transplanting, ensure proper timing of planting and synchronous planting, and encourage biological control agents.","abamectin, or tebufenozide"
Rice crops,31,0.8,1,0.5,0.75,6,7.5,"Striped stem borer, Chilo suppressalis","Use resistant varieties, handpick and destroy egg masses at seedbed and transplanting, ensure proper timing of planting and synchronous planting, and encourage biological control agents.","abamectin, or tebufenozide"
Rice crops,21,0.6,0.75,0.1,0.4,5.3,7.9,"Gold-fringed stem borer, Chilo auricilius","Planting sugarcane, infested setts buried under soil, harvest residues destroyed, fertilizers applied sparingly, and late spring planting preferred to minimize C. auricilius incidence.","abamectin, diazinon and bifenthrin"
Rice crops,22,0.6,0.75,0.1,0.4,5.3,7.9,"Gold-fringed stem borer, Chilo auricilius","Planting sugarcane, infested setts buried under soil, harvest residues destroyed, fertilizers applied sparingly, and late spring planting preferred to minimize C. auricilius incidence.","abamectin, diazinon and bifenthrin"
Rice crops,23,0.6,0.75,0.1,0.4,5.3,7.9,"Gold-fringed stem borer, Chilo auricilius","Planting sugarcane, infested setts buried under soil, harvest residues destroyed, fertilizers applied sparingly, and late spring planting preferred to minimize C. auricilius incidence.","abamectin, diazinon and bifenthrin"
Rice crops,24,0.6,0.75,0.1,0.4,5.3,7.9,"Gold-fringed stem borer, Chilo auricilius","Planting sugarcane, infested setts buried under soil, harvest residues destroyed, fertilizers applied sparingly, and late spring planting preferred to minimize C. auricilius incidence.","abamectin, diazinon and bifenthrin"
Rice crops,25,0.6,0.75,0.1,0.4,5.3,7.9,"Gold-fringed stem borer, Chilo auricilius","Planting sugarcane, infested setts buried under soil, harvest residues destroyed, fertilizers applied sparingly, and late spring planting preferred to minimize C. auricilius incidence.","abamectin, diazinon and bifenthrin"
Rice crops,26,0.6,0.75,0.1,0.4,5.3,7.9,"Gold-fringed stem borer, Chilo auricilius","Planting sugarcane, infested setts buried under soil, harvest residues destroyed, fertilizers applied sparingly, and late spring planting preferred to minimize C. auricilius incidence.","abamectin, diazinon and bifenthrin"
Rice crops,27,0.6,0.75,0.1,0.4,5.3,7.9,"Gold-fringed stem borer, Chilo auricilius","Planting sugarcane, infested setts buried under soil, harvest residues destroyed, fertilizers applied sparingly, and late spring planting preferred to minimize C. auricilius incidence.","abamectin, diazinon and bifenthrin"
Rice crops,28,0.6,0.75,0.1,0.4,5.3,7.9,"Gold-fringed stem borer, Chilo auricilius","Planting sugarcane, infested setts buried under soil, harvest residues destroyed, fertilizers applied sparingly, and late spring planting preferred to minimize C. auricilius incidence.","abamectin, diazinon and bifenthrin"
Rice crops,29,0.6,0.75,0.1,0.4,5.3,7.9,"Gold-fringed stem borer, Chilo auricilius","Planting sugarcane, infested setts buried under soil, harvest residues destroyed, fertilizers applied sparingly, and late spring planting preferred to minimize C. auricilius incidence.","abamectin, diazinon and bifenthrin"
Rice crops,30,0.6,0.75,0.1,0.4,5.3,7.9,"Gold-fringed stem borer, Chilo auricilius","Planting sugarcane, infested setts buried under soil, harvest residues destroyed, fertilizers applied sparingly, and late spring planting preferred to minimize C. auricilius incidence.","abamectin, diazinon and bifenthrin"
Rice crops,31,0.6,0.75,0.1,0.4,5.3,7.9,"Gold-fringed stem borer, Chilo auricilius","Planting sugarcane, infested setts buried under soil, harvest residues destroyed, fertilizers applied sparingly, and late spring planting preferred to minimize C. auricilius incidence.","abamectin, diazinon and bifenthrin"
Rice crops,32,0.6,0.75,0.1,0.4,5.3,7.9,"Gold-fringed stem borer, Chilo auricilius","Planting sugarcane, infested setts buried under soil, harvest residues destroyed, fertilizers applied sparingly, and late spring planting preferred to minimize C. auricilius incidence.","abamectin, diazinon and bifenthrin"
Rice crops,33,0.6,0.75,0.1,0.4,5.3,7.9,"Gold-fringed stem borer, Chilo auricilius","Planting sugarcane, infested setts buried under soil, harvest residues destroyed, fertilizers applied sparingly, and late spring planting preferred to minimize C. auricilius incidence.","abamectin, diazinon and bifenthrin"
Rice crops,23,0.6,0.85,0.15,0.35,3.9,7.5,"Root grub, Leucopholis irrorata","Use natural biological control agents, and introduce beneficial nematodes like Entomophatogenic nematodes.","Clothiandin 6g / 30L of Water, Carbofuran 3% 10kg /Acre, Chlorpyriphos 20% EC 2-4ml Foliar Spray, Chlorpyriphos 50% + Cypermethrin 5% EC 400ml /Acre in 200-400L of water, "
Rice crops,24,0.6,0.85,0.15,0.35,3.9,7.5,"Root grub, Leucopholis irrorata","Use natural biological control agents, and introduce beneficial nematodes like Entomophatogenic nematodes.","Clothiandin 6g / 30L of Water, Carbofuran 3% 10kg /Acre, Chlorpyriphos 20% EC 2-4ml Foliar Spray, Chlorpyriphos 50% + Cypermethrin 5% EC 400ml /Acre in 200-400L of water, "
Rice crops,25,0.6,0.85,0.15,0.35,3.9,7.5,"Root grub, Leucopholis irrorata","Use natural biological control agents, and introduce beneficial nematodes like Entomophatogenic nematodes.","Clothiandin 6g / 30L of Water, Carbofuran 3% 10kg /Acre, Chlorpyriphos 20% EC 2-4ml Foliar Spray, Chlorpyriphos 50% + Cypermethrin 5% EC 400ml /Acre in 200-400L of water, "
Rice crops,26,0.6,0.85,0.15,0.35,3.9,7.5,"Root grub, Leucopholis irrorata","Use natural biological control agents, and introduce beneficial nematodes like Entomophatogenic nematodes.","Clothiandin 6g / 30L of Water, Carbofuran 3% 10kg /Acre, Chlorpyriphos 20% EC 2-4ml Foliar Spray, Chlorpyriphos 50% + Cypermethrin 5% EC 400ml /Acre in 200-400L of water, "
Rice crops,27,0.6,0.85,0.15,0.35,3.9,7.5,"Root grub, Leucopholis irrorata","Use natural biological control agents, and introduce beneficial nematodes like Entomophatogenic nematodes.","Clothiandin 6g / 30L of Water, Carbofuran 3% 10kg /Acre, Chlorpyriphos 20% EC 2-4ml Foliar Spray, Chlorpyriphos 50% + Cypermethrin 5% EC 400ml /Acre in 200-400L of water, "
Rice crops,28,0.6,0.85,0.15,0.35,3.9,7.5,"Root grub, Leucopholis irrorata","Use natural biological control agents, and introduce beneficial nematodes like Entomophatogenic nematodes.","Clothiandin 6g / 30L of Water, Carbofuran 3% 10kg /Acre, Chlorpyriphos 20% EC 2-4ml Foliar Spray, Chlorpyriphos 50% + Cypermethrin 5% EC 400ml /Acre in 200-400L of water, "
Rice crops,29,0.6,0.85,0.15,0.35,3.9,7.5,"Root grub, Leucopholis irrorata","Use natural biological control agents, and introduce beneficial nematodes like Entomophatogenic nematodes.","Clothiandin 6g / 30L of Water, Carbofuran 3% 10kg /Acre, Chlorpyriphos 20% EC 2-4ml Foliar Spray, Chlorpyriphos 50% + Cypermethrin 5% EC 400ml /Acre in 200-400L of water, "
Rice crops,30,0.6,0.85,0.15,0.35,3.9,7.5,"Root grub, Leucopholis irrorata","Use natural biological control agents, and introduce beneficial nematodes like Entomophatogenic nematodes.","Clothiandin 6g / 30L of Water, Carbofuran 3% 10kg /Acre, Chlorpyriphos 20% EC 2-4ml Foliar Spray, Chlorpyriphos 50% + Cypermethrin 5% EC 400ml /Acre in 200-400L of water, "
Rice crops,20,0.6,0.85,0.8,1,5,8.2,"Root aphid, Tetraneura nigriabdominalis",Encourage biological control agents or natural enemies that can manage the population of rice root aphids.,Spray carbaryl 50 WP@ 1kg/ha 
Rice crops,21,0.45,0.85,0.8,1,5,8.2,"Root aphid, Tetraneura nigriabdominalis",Encourage biological control agents or natural enemies that can manage the population of rice root aphids.,Spray carbaryl 50 WP@ 1kg/ha 
